INFO 2026-02-06 09:44:28,371 autoreload 5970 130588273750144 Watching for file changes with StatReloader
WARNING 2026-04-26 12:58:33,200 basehttp 23426 129212472092352 "POST /api/auth/register/ HTTP/1.1" 401 132
INFO 2026-04-26 13:00:34,431 middleware 24117 140090779100864 Request: POST /api/auth/register/ from 127.0.0.1
INFO 2026-04-26 13:00:35,425 middleware 24117 140090779100864 Response: POST /api/auth/register/ [200] - 0.994s
INFO 2026-04-26 13:05:39,218 middleware 24117 140090693121728 Request: POST /api/auth/login/ from 127.0.0.1
INFO 2026-04-26 13:05:39,235 middleware 24117 140090693121728 Response: POST /api/auth/login/ [404] - 0.017s
WARNING 2026-04-26 13:05:39,236 log 24117 140090693121728 Not Found: /api/auth/login/
WARNING 2026-04-26 13:05:39,236 basehttp 24117 140090693121728 "POST /api/auth/login/ HTTP/1.1" 404 5432
INFO 2026-04-26 13:05:46,866 middleware 24117 140090693121728 Request: POST /api/auth/token/ from 127.0.0.1
INFO 2026-04-26 13:05:47,703 middleware 24117 140090693121728 Response: POST /api/auth/token/ [200] - 0.837s
INFO 2026-04-26 13:06:44,162 middleware 24117 140090693121728 Request: POST /api/auth/token/ from 127.0.0.1
INFO 2026-04-26 13:06:44,980 middleware 24117 140090693121728 Response: POST /api/auth/token/ [200] - 0.818s
INFO 2026-04-26 13:06:50,646 middleware 24117 140090693121728 Request: POST /api/auth/login/ from 127.0.0.1
INFO 2026-04-26 13:06:50,655 middleware 24117 140090693121728 Response: POST /api/auth/login/ [404] - 0.009s
WARNING 2026-04-26 13:06:50,655 log 24117 140090693121728 Not Found: /api/auth/login/
WARNING 2026-04-26 13:06:50,656 basehttp 24117 140090693121728 "POST /api/auth/login/ HTTP/1.1" 404 5432
INFO 2026-04-26 13:06:57,535 middleware 24117 140090693121728 Request: POST /api/auth/profile/ from 127.0.0.1
ERROR 2026-04-26 13:06:57,539 exceptions 24117 140090693121728 Exception occurred: Authentication credentials were not provided.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 497, in dispatch
    self.initial(request, *args, **kwargs)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 415, in initial
    self.check_permissions(request)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 333, in check_permissions
    self.permission_denied(
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 174, in permission_denied
    raise exceptions.NotAuthenticated()
rest_framework.exceptions.NotAuthenticated: Authentication credentials were not provided.
INFO 2026-04-26 13:06:57,541 middleware 24117 140090693121728 Response: POST /api/auth/profile/ [401] - 0.006s
WARNING 2026-04-26 13:06:57,542 log 24117 140090693121728 Unauthorized: /api/auth/profile/
WARNING 2026-04-26 13:06:57,543 basehttp 24117 140090693121728 "POST /api/auth/profile/ HTTP/1.1" 401 132
INFO 2026-04-26 13:07:11,235 middleware 24117 140090693121728 Request: POST /api/auth/profile/ from 127.0.0.1
ERROR 2026-04-26 13:07:11,254 exceptions 24117 140090693121728 Exception occurred: Method "POST" not allowed.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 167, in http_method_not_allowed
    raise exceptions.MethodNotAllowed(request.method)
rest_framework.exceptions.MethodNotAllowed: Method "POST" not allowed.
INFO 2026-04-26 13:07:11,255 middleware 24117 140090693121728 Response: POST /api/auth/profile/ [405] - 0.020s
WARNING 2026-04-26 13:07:11,256 log 24117 140090693121728 Method Not Allowed: /api/auth/profile/
WARNING 2026-04-26 13:07:11,256 basehttp 24117 140090693121728 "POST /api/auth/profile/ HTTP/1.1" 405 98
INFO 2026-04-26 13:07:20,584 middleware 24117 140090693121728 Request: GET /api/auth/profile/ from 127.0.0.1
INFO 2026-04-26 13:07:20,611 middleware 24117 140090693121728 Response: GET /api/auth/profile/ [200] - 0.026s
INFO 2026-04-26 13:07:54,374 middleware 24117 140090693121728 Request: GET /api/auth/login/ from 127.0.0.1
INFO 2026-04-26 13:07:54,388 middleware 24117 140090693121728 Response: GET /api/auth/login/ [404] - 0.014s
WARNING 2026-04-26 13:07:54,390 log 24117 140090693121728 Not Found: /api/auth/login/
WARNING 2026-04-26 13:07:54,391 basehttp 24117 140090693121728 "GET /api/auth/login/ HTTP/1.1" 404 5431
INFO 2026-04-26 13:12:19,381 middleware 24876 127978235225792 Request: GET /api/auth/login/ from 127.0.0.1
INFO 2026-04-26 13:12:19,439 middleware 24876 127978235225792 Response: GET /api/auth/login/ [404] - 0.058s
WARNING 2026-04-26 13:12:19,439 log 24876 127978235225792 Not Found: /api/auth/login/
WARNING 2026-04-26 13:12:19,441 basehttp 24876 127978235225792 "GET /api/auth/login/ HTTP/1.1" 404 6475
INFO 2026-04-26 13:12:38,796 middleware 24876 127978235225792 Request: GET /api/auth/student_login/ from 127.0.0.1
INFO 2026-04-26 13:12:38,806 middleware 24876 127978235225792 Response: GET /api/auth/student_login/ [404] - 0.010s
WARNING 2026-04-26 13:12:38,807 log 24876 127978235225792 Not Found: /api/auth/student_login/
WARNING 2026-04-26 13:12:38,807 basehttp 24876 127978235225792 "GET /api/auth/student_login/ HTTP/1.1" 404 6499
INFO 2026-04-26 13:13:01,751 middleware 25089 132995955549888 Request: GET /api/auth/student_login/ from 127.0.0.1
INFO 2026-04-26 13:13:01,766 middleware 25089 132995955549888 Response: GET /api/auth/student_login/ [404] - 0.015s
WARNING 2026-04-26 13:13:01,767 log 25089 132995955549888 Not Found: /api/auth/student_login/
WARNING 2026-04-26 13:13:01,767 basehttp 25089 132995955549888 "GET /api/auth/student_login/ HTTP/1.1" 404 6499
INFO 2026-04-26 13:13:35,777 middleware 25089 132995955549888 Request: POST /api/auth/student_login/ from 127.0.0.1
INFO 2026-04-26 13:13:35,787 middleware 25089 132995955549888 Response: POST /api/auth/student_login/ [404] - 0.010s
WARNING 2026-04-26 13:13:35,787 log 25089 132995955549888 Not Found: /api/auth/student_login/
WARNING 2026-04-26 13:13:35,788 basehttp 25089 132995955549888 "POST /api/auth/student_login/ HTTP/1.1" 404 6500
INFO 2026-04-26 13:14:25,596 middleware 25089 132995955549888 Request: POST /api/auth/student/login/ from 127.0.0.1
INFO 2026-04-26 13:14:26,421 middleware 25089 132995955549888 Response: POST /api/auth/student/login/ [200] - 0.825s
INFO 2026-04-26 13:18:27,097 middleware 25491 138865312523968 Request: POST /api/auth/student_login/ from 127.0.0.1
INFO 2026-04-26 13:18:27,865 middleware 25491 138865312523968 Response: POST /api/auth/student_login/ [200] - 0.769s
INFO 2026-04-26 13:18:51,911 middleware 25587 129330227177152 Request: POST /api/auth/teacher_login/ from 127.0.0.1
ERROR 2026-04-26 13:18:52,803 exceptions 25587 129330227177152 Exception occurred: Use the student login page for student accounts
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/ace_backend/apps/authentication/views.py", line 69, in teacher_login
    raise PermissionDenied('Use the student login page for student accounts')
rest_framework.exceptions.PermissionDenied: Use the student login page for student accounts
INFO 2026-04-26 13:18:52,804 middleware 25587 129330227177152 Response: POST /api/auth/teacher_login/ [403] - 0.893s
WARNING 2026-04-26 13:18:52,805 log 25587 129330227177152 Forbidden: /api/auth/teacher_login/
WARNING 2026-04-26 13:18:52,805 basehttp 25587 129330227177152 "POST /api/auth/teacher_login/ HTTP/1.1" 403 136
INFO 2026-04-26 13:19:12,676 middleware 25587 129330227177152 Request: POST /api/auth/register/ from 127.0.0.1
ERROR 2026-04-26 13:19:12,715 exceptions 25587 129330227177152 Exception occurred: {'email': [ErrorDetail(string='Users with this email already exists.', code='unique')], 'username': [ErrorDetail(string='This field is required.', code='required')], 'confirm_password': [ErrorDetail(string='This field is required.', code='required')]}
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/ace_backend/apps/authentication/views.py", line 95, in register
    serializer.is_valid(raise_exception=True)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/serializers.py", line 235, in is_valid
    raise ValidationError(self.errors)
rest_framework.exceptions.ValidationError: {'email': [ErrorDetail(string='Users with this email already exists.', code='unique')], 'username': [ErrorDetail(string='This field is required.', code='required')], 'confirm_password': [ErrorDetail(string='This field is required.', code='required')]}
INFO 2026-04-26 13:19:12,717 middleware 25587 129330227177152 Response: POST /api/auth/register/ [400] - 0.042s
WARNING 2026-04-26 13:19:12,717 log 25587 129330227177152 Bad Request: /api/auth/register/
WARNING 2026-04-26 13:19:12,718 basehttp 25587 129330227177152 "POST /api/auth/register/ HTTP/1.1" 400 183
INFO 2026-04-26 13:19:32,402 middleware 25587 129330227177152 Request: POST /api/auth/register/ from 127.0.0.1
ERROR 2026-04-26 13:19:32,428 exceptions 25587 129330227177152 Exception occurred: {'username': [ErrorDetail(string='A user with that username already exists.', code='unique')]}
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/ace_backend/apps/authentication/views.py", line 95, in register
    serializer.is_valid(raise_exception=True)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/serializers.py", line 235, in is_valid
    raise ValidationError(self.errors)
rest_framework.exceptions.ValidationError: {'username': [ErrorDetail(string='A user with that username already exists.', code='unique')]}
INFO 2026-04-26 13:19:32,429 middleware 25587 129330227177152 Response: POST /api/auth/register/ [400] - 0.027s
WARNING 2026-04-26 13:19:32,430 log 25587 129330227177152 Bad Request: /api/auth/register/
WARNING 2026-04-26 13:19:32,430 basehttp 25587 129330227177152 "POST /api/auth/register/ HTTP/1.1" 400 104
INFO 2026-04-26 13:20:53,763 middleware 25587 129330214586048 Request: POST /api/auth/register/ from 127.0.0.1
INFO 2026-04-26 13:20:54,570 middleware 25587 129330214586048 Response: POST /api/auth/register/ [200] - 0.807s
INFO 2026-04-26 13:21:11,565 middleware 25587 129330206193344 Request: GET /admin/ from 127.0.0.1
INFO 2026-04-26 13:21:11,698 middleware 25587 129330206193344 Response: GET /admin/ [200] - 0.133s
INFO 2026-04-26 13:21:14,209 middleware 25587 129330206193344 Request: GET /admin/authentication/user/ from 127.0.0.1
INFO 2026-04-26 13:21:14,278 middleware 25587 129330206193344 Response: GET /admin/authentication/user/ [200] - 0.068s
INFO 2026-04-26 13:21:14,402 middleware 25587 129329988105920 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-26 13:21:14,474 middleware 25587 129329988105920 Response: GET /admin/jsi18n/ [200] - 0.071s
INFO 2026-04-26 13:21:22,061 middleware 25587 129329971320512 Request: GET /admin/authentication/user/4/change/ from 127.0.0.1
INFO 2026-04-26 13:21:22,293 middleware 25587 129329971320512 Response: GET /admin/authentication/user/4/change/ [200] - 0.231s
INFO 2026-04-26 13:21:22,373 middleware 25587 129330206193344 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-26 13:21:22,428 middleware 25587 129330206193344 Response: GET /admin/jsi18n/ [200] - 0.055s
INFO 2026-04-26 13:21:25,140 middleware 25587 129329979713216 Request: GET /admin/authentication/user/4/delete/ from 127.0.0.1
INFO 2026-04-26 13:21:25,215 middleware 25587 129329979713216 Response: GET /admin/authentication/user/4/delete/ [200] - 0.075s
INFO 2026-04-26 13:21:26,803 middleware 25587 129329979713216 Request: POST /admin/authentication/user/4/delete/ from 127.0.0.1
INFO 2026-04-26 13:21:26,879 middleware 25587 129329979713216 Response: POST /admin/authentication/user/4/delete/ [302] - 0.075s
INFO 2026-04-26 13:21:26,890 middleware 25587 129329979713216 Request: GET /admin/authentication/user/ from 127.0.0.1
INFO 2026-04-26 13:21:26,935 middleware 25587 129329979713216 Response: GET /admin/authentication/user/ [200] - 0.045s
INFO 2026-04-26 13:21:27,034 middleware 25587 129329979713216 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-26 13:21:27,064 middleware 25587 129329979713216 Response: GET /admin/jsi18n/ [200] - 0.030s
INFO 2026-04-26 13:22:07,910 middleware 26062 128360127657664 Request: POST /api/auth/register/ from 127.0.0.1
ERROR 2026-04-26 13:22:07,956 exceptions 26062 128360127657664 Exception occurred: {'email': [ErrorDetail(string='Users with this email already exists.', code='unique')]}
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/ace_backend/apps/authentication/views.py", line 95, in register
    serializer.is_valid(raise_exception=True)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/serializers.py", line 235, in is_valid
    raise ValidationError(self.errors)
rest_framework.exceptions.ValidationError: {'email': [ErrorDetail(string='Users with this email already exists.', code='unique')]}
INFO 2026-04-26 13:22:07,958 middleware 26062 128360127657664 Response: POST /api/auth/register/ [400] - 0.048s
WARNING 2026-04-26 13:22:07,959 log 26062 128360127657664 Bad Request: /api/auth/register/
WARNING 2026-04-26 13:22:07,959 basehttp 26062 128360127657664 "POST /api/auth/register/ HTTP/1.1" 400 97
INFO 2026-04-26 13:22:25,455 middleware 26159 134679220971200 Request: GET /admin/authentication/user/ from 127.0.0.1
INFO 2026-04-26 13:22:25,624 middleware 26159 134679220971200 Response: GET /admin/authentication/user/ [200] - 0.170s
INFO 2026-04-26 13:22:25,690 middleware 26159 134679193695936 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-26 13:22:25,733 middleware 26159 134679193695936 Response: GET /admin/jsi18n/ [200] - 0.042s
INFO 2026-04-26 13:22:47,919 middleware 26159 134678833002176 Request: POST /api/auth/register/ from 127.0.0.1
INFO 2026-04-26 13:22:48,917 middleware 26159 134678833002176 Response: POST /api/auth/register/ [200] - 0.998s
INFO 2026-04-26 13:22:53,424 middleware 26291 133364158817984 Request: GET /admin/authentication/user/ from 127.0.0.1
INFO 2026-04-26 13:22:53,528 middleware 26291 133364158817984 Response: GET /admin/authentication/user/ [200] - 0.104s
INFO 2026-04-26 13:22:53,665 middleware 26291 133364158817984 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-26 13:22:53,696 middleware 26291 133364158817984 Response: GET /admin/jsi18n/ [200] - 0.031s
INFO 2026-04-26 13:30:02,348 middleware 26600 127137201776320 Request: POST /api/auth/teacher_login/ from 127.0.0.1
INFO 2026-04-26 13:30:03,195 middleware 26600 127137201776320 Response: POST /api/auth/teacher_login/ [200] - 0.847s
INFO 2026-04-26 13:41:24,304 middleware 26600 127137192335040 Request: POST /api/classes/classes/ from 127.0.0.1
ERROR 2026-04-26 13:41:24,323 exceptions 26600 127137192335040 Exception occurred: Method "POST" not allowed.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 167, in http_method_not_allowed
    raise exceptions.MethodNotAllowed(request.method)
rest_framework.exceptions.MethodNotAllowed: Method "POST" not allowed.
INFO 2026-04-26 13:41:24,324 middleware 26600 127137192335040 Response: POST /api/classes/classes/ [405] - 0.020s
WARNING 2026-04-26 13:41:24,324 log 26600 127137192335040 Method Not Allowed: /api/classes/classes/
WARNING 2026-04-26 13:41:24,325 basehttp 26600 127137192335040 "POST /api/classes/classes/ HTTP/1.1" 405 98
INFO 2026-04-26 13:42:34,522 middleware 26600 127137183942336 Request: POST /api/classes/classes from 127.0.0.1
INFO 2026-04-26 13:42:34,538 middleware 26600 127137183942336 Response: POST /api/classes/classes [404] - 0.016s
ERROR 2026-04-26 13:42:34,544 basehttp 26600 127137183942336 "POST /api/classes/classes HTTP/1.1" 500 59
INFO 2026-04-26 13:42:55,664 middleware 27412 125192758093504 Request: POST /api/classes/classes from 127.0.0.1
INFO 2026-04-26 13:42:55,683 middleware 27412 125192758093504 Response: POST /api/classes/classes [404] - 0.019s
ERROR 2026-04-26 13:42:55,687 basehttp 27412 125192758093504 "POST /api/classes/classes HTTP/1.1" 500 59
INFO 2026-04-26 13:43:01,725 middleware 27412 125192758093504 Request: POST /api/classes/classes/ from 127.0.0.1
ERROR 2026-04-26 13:43:01,754 exceptions 27412 125192758093504 Exception occurred: Method "POST" not allowed.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 167, in http_method_not_allowed
